RESOLUCAO;EMPRESA;AUTORIZACAO;MARCA;PROCESSO;REGISTRO;VENDA E EMPREGO;VENCIMENTO;APRESENTACAO;VALIDADE PRODUTO;CATEGORIA;ASSUNTO PETICAO;EXPEDIENTE PETICAO;VERSAO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.007-8;PRODUTO DE VENDA LIVRE;05/2026;FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;PINHO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.008-6;PRODUTO DE VENDA LIVRE;05/2026;BOMBONA PLASTICA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;PINHO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.009-4;PRODUTO DE VENDA LIVRE;05/2026;BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;FLORAL
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.010-8;PRODUTO DE VENDA LIVRE;05/2026;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;FLORAL
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.011-6;PRODUTO DE VENDA LIVRE;05/2026;BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;LAVANDA
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.012-4;PRODUTO DE VENDA LIVRE;05/2026;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;LAVANDA
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.013-2;PRODUTO DE VENDA LIVRE;05/2026;BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;EUCALIPTO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.014-0;PRODUTO DE VENDA LIVRE;05/2026;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;EUCALIPTO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.015-9;PRODUTO DE VENDA LIVRE;05/2026;BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;PINHO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FABRICA DE SABOES GUARULHENSE LTDA;3.00950-7;DESINFETANTE FORT MIX;25351.015157/2016-74;3.0950.0016.016-7;PRODUTO DE VENDA LIVRE;05/2026;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1614352/21-6;PINHO
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FANNY SILVANA DA SILVA PETIT LTDA - ME;3.03964-5;CLORO ATIVO PETIT;25351.636344/2019-11;3.3964.0003.001-2;PRODUTO DE VENDA LIVRE;03/2030;BOMBONA PLASTICA + CAIXA DE PAPELAO;6 Meses;3205061 DESINFETANTE PARA USO GERAL;390 REG. SANEANTES - Mudança de Nome de Produto;1327444/21-6;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FERSOL INDUSTRIA E COMERCIO LTDA.;3.01834-3;LAMBDACIALOTRINA FERSOL 2,5 ME;25351.678808/2010-25;3.1834.0046.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;3653935/20-2;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FIC INDUSTRIA QUIMICA LTDA;3.09743-0;Água Sanitária FIC;25351.232239/2021-21;3.9743.0002.001-2;PRODUTO DE VENDA LIVRE;07/2031;BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3103033 ÁGUA SANITÁRIA;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;FIC INDUSTRIA QUIMICA LTDA;3.09743-0;Água Sanitária FIC;25351.232239/2021-21;3.9743.0002.002-0;PRODUTO DE VENDA LIVRE;07/2031;FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3103033 ÁGUA SANITÁRIA;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GOLDEN QUÍMICA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02503-6;ACTION PU;25351.787167/2010-11;3.2503.0037.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;BOMBONA PLASTICA + CAIXA DE PAPELAO;12 Meses;3205061 DESINFETANTE PARA USO GERAL;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;4240729/20-3;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GOLDEN QUÍMICA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02503-6;ACTION PU;25351.787167/2010-11;3.2503.0037.002-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;BOMBONA PLASTICA + BOMBONA PLASTICA;12 Meses;3205061 DESINFETANTE PARA USO GERAL;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;4240729/20-3;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GOLDEN QUÍMICA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02503-6;ACTION PU;25351.787167/2010-11;3.2503.0037.003-8;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;BOMBONA PLASTICA + CAIXA DE PAPELAO;12 Meses;3205061 DESINFETANTE PARA USO GERAL;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;4240729/20-3;SOFT
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GOLDEN QUÍMICA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02503-6;ACTION PU;25351.787167/2010-11;3.2503.0037.004-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;BOMBONA PLÁSTICA + CAIXA DE PAPELÃO;12 Meses;3205061 DESINFETANTE PARA USO GERAL;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;4240729/20-3;FLORAL
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GOLDEN QUÍMICA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02503-6;ACTION PU;25351.787167/2010-11;3.2503.0037.005-4;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;02/2026;BOMBONA PLÁSTICA + CAIXA DE PAPELÃO.;12 Meses;3205061 DESINFETANTE PARA USO GERAL;396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante;4240729/20-3;LAVANDA
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION GERMI WIPES;25351.159583/2021-68;3.4407.0025.001-9;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;SACO + CAIXA DE PAPELAO;24 Meses;3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS;3782 REG. SANEANTES - Retificação de Publicação de Registro;2433992/21-0;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION GERMI WIPES;25351.159583/2021-68;3.4407.0025.002-7;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BALDE PLASTICO + CAIXA DE PAPELAO;24 Meses;3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS;3782 REG. SANEANTES - Retificação de Publicação de Registro;2433992/21-0;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION GERMI WIPES;25351.159583/2021-68;3.4407.0025.003-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;POTE + CAIXA DE PAPELAO;24 Meses;3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS;3782 REG. SANEANTES - Retificação de Publicação de Registro;2433992/21-0;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;HENVI INDUSTRIA QUIMICA EIRELI - EPP;3.06190-0;MEKAL 40 PLUS;25351.290022/2021-35;3.6190.0022.001-4;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;BOMBONA PLASTICA;6 Meses;4300213 DETERGENTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;HENVI INDUSTRIA QUIMICA EIRELI - EPP;3.06190-0;MEKAL 40 PLUS;25351.290022/2021-35;3.6190.0022.002-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;ACONDICIONAMENTO NAO PREVISTO NA TABELA;6 Meses;4300213 DETERGENTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;HENVI INDUSTRIA QUIMICA EIRELI - EPP;3.06190-0;MEKAL 50 PLUS;25351.290135/2021-31;3.6190.0023.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;BOMBONA PLASTICA;24 Meses;4300213 DETERGENTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;HENVI INDUSTRIA QUIMICA EIRELI - EPP;3.06190-0;MEKAL 50 PLUS;25351.290135/2021-31;3.6190.0023.002-8;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;ACONDICIONAMENTO NAO PREVISTO NA TABELA;24 Meses;4300213 DETERGENTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;HOTECHANN INDÚSTRIA E COMÉRCIO DE PRODUTOS DE LIMPEZA LTDA;3.02126-4;LIMPA FORNO PLUS HOTECHANN;25351.224916/2021-37;3.2126.0017.001-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;LIMPA FORNO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3211042 DETERGENTE DESENGORDURANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TRADICIONAL;25351.541446/2021-73;3.3581.0044.001-8;PRODUTO DE VENDA LIVRE;07/2031;BALDE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;4300217 PRODUTO PARA TRATAMENTO DE PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TRADICIONAL;25351.541446/2021-73;3.3581.0044.002-6;PRODUTO DE VENDA LIVRE;07/2031;SACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;4300217 PRODUTO PARA TRATAMENTO DE PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TRADICIONAL;25351.541446/2021-73;3.3581.0044.003-4;PRODUTO DE VENDA LIVRE;07/2031;BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;4300217 PRODUTO PARA TRATAMENTO DE PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM1;25351.541537/2021-17;3.3581.0045.001-3;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM + BALDE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM1;25351.541537/2021-17;3.3581.0045.002-1;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM1;25351.541537/2021-17;3.3581.0045.003-1;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA CONCENTRADO 3EM + SACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA TRATAMENTO DE AGUA CONSUMO HUMANO;25351.541581/2021-19;3.3581.0046.001-9;PRODUTO DE VENDA LIVRE;07/2031;BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA TRATAMENTO DE AGUA CONSUMO HUMANO;25351.541581/2021-19;3.3581.0046.002-7;PRODUTO DE VENDA LIVRE;07/2031;FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA TRATAMENTO DE AGUA CONSUMO HUMANO;25351.541581/2021-19;3.3581.0046.003-5;PRODUTO DE VENDA LIVRE;07/2031;TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1;25351.541617/2021-64;3.3581.0047.001-4;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1 + SACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1;25351.541617/2021-64;3.3581.0047.002-2;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1 + BALDE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA;3.03581-1;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1;25351.541617/2021-64;3.3581.0047.003-0;PRODUTO DE VENDA LIVRE;07/2031;SUPER S® DESINFETANTE PARA PISCINA TABLETES 3 EM 1 + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIA DE PRODUTOS QUÍMICOS BARRACÃO LTDA;3.02934-5;DESINFETANTE BREEZE REVOLUTION;25351.406158/2021-73;3.2934.0002.001-6;PRODUTO DE VENDA LIVRE;07/2031;Desinfetante Breeze Revolution + FRASCO + FILME PLASTICO;12 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDUSTRIA QUIMILAB DE PRODUTOS DE LIMPEZA LTDA ME;3.06631-3;TRAX;25351.530890/2021-63;3.6631.0033.001-3;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;TRAX + FRASCO DE PLASTICO OPACO + FILME DE POLIETILENO;24 Meses;3222029 DESINCRUSTANTE ÁCIDO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDUSTRIA QUIMILAB DE PRODUTOS DE LIMPEZA LTDA ME;3.06631-3;TRAX;25351.530890/2021-63;3.6631.0033.002-1;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;TRAX + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3222029 DESINCRUSTANTE ÁCIDO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIAS REUNIDAS RAYMUNDO DA FONTE S/A;3.00693-1;ÁGUA SANITÁRIA CLORAL;25001.006740/86;3.0693.0012.001-3;PRODUTO DE VENDA LIVRE;01/2026;FRASCO DE PLÁSTICO OPACO;6 Meses;3103033 ÁGUA SANITÁRIA;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1345782/21-7;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INDÚSTRIAS REUNIDAS RAYMUNDO DA FONTE S/A;3.00693-1;ÁGUA SANITÁRIA CLORAL;25001.006740/86;3.0693.0012.002-1;PRODUTO DE VENDA LIVRE;01/2026;FRASCO DE PLÁSTICO OPACO + ACONDICIONAMENTO NAO PREVISTO NA TABELA;6 Meses;3103033 ÁGUA SANITÁRIA;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1345782/21-7;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INFINITY CHEMICAL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;3.09381-9;INFINITY SANITIZER PX;25351.896141/2021-04;3.9381.0015.001-3;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INFINITY CHEMICAL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;3.09381-9;INFINITY SANITIZER PX;25351.896141/2021-04;3.9381.0015.002-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INFINITY CHEMICAL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;3.09381-9;INFINITY SANITIZER PX;25351.896141/2021-04;3.9381.0015.003-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INSDUSTRIA E COMERCIO LUCIA LTDA-ME;3.03231-2;ÁGUA SANITÁRIA NEWTON;25351.536533/2021-17;3.3231.0008.001-9;PRODUTO DE VENDA LIVRE;07/2031;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;6 Meses;3103033 ÁGUA SANITÁRIA;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;INSDUSTRIA E COMERCIO LUCIA LTDA-ME;3.03231-2;ÁGUA SANITÁRIA NEWTON;25351.536533/2021-17;3.3231.0008.002-7;PRODUTO DE VENDA LIVRE;07/2031;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;6 Meses;3103033 ÁGUA SANITÁRIA;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;Ipanema Indústria de Produtos Veterinários Ltda.;3.02380-0;KLERAT MATA MOSCA ISCA INSETICIDA;25351.849211/2021-27;3.2380.0032.001-1;PRODUTO DE VENDA LIVRE;07/2031;SACHET + CARTELA DE CARTOLINA;24 Meses;3206017 INSETICIDA DE VENDA LIVRE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;ISOPOLY INDÚSTRIA E COMÉRCIO LTDA - ME;3.02540-3;ENZILUX;25351.654290/2019-75;3.2540.0022.001-7;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;11/2030;FRASCO + CAIXA DE PAPELAO;24 Meses;3222020 DETERGENTE ENZIMÁTICO;335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido;1617476/21-8;ENZILUX
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;ISOPOLY INDÚSTRIA E COMÉRCIO LTDA - ME;3.02540-3;ENZILUX;25351.654290/2019-75;3.2540.0022.002-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;11/2030;GALAO + CAIXA DE PAPELAO;24 Meses;3222020 DETERGENTE ENZIMÁTICO;335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido;1617476/21-8;ENZILUX
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;LAUNER QUÍMICA INDUSTRIA E COMÉRCIO LTDA;3.02521-8;ROBOCLEAN;25351.468845/2021-82;3.2521.0052.001-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2031;Roboclean + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3211042 DETERGENTE DESENGORDURANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.585, DE 1º DE Julho DE 2021;LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP;3.07568-3;DESINFETANTE EXPERT;25351.508573/2021-61;3.7568.0012.001-5;PRODUTO DE VENDA LIVRE;07/2031;ORIGINAL + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
